,...1,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK,STATE
2733,112915,G29016500302053,2.9165E+11,43,2,29
2734,112916,G29016500302071,2.9165E+11,34,2,29
2735,112917,G29016500302072,2.9165E+11,30,1,29
2736,112918,G29016500302073,2.9165E+11,29,1,29
2737,112919,G29016500302074,2.9165E+11,45,2,29
2738,112920,G29016500302081,2.9165E+11,20,1,29
2739,112921,G29016500302091,2.9165E+11,59,4,29
2740,112922,G29016500302092,2.9165E+11,35,2,29
2741,112923,G29016500302093,2.9165E+11,66,5,29
2742,112924,G29016500302094,2.9165E+11,44,2,29
2743,112925,G29016500302101,2.9165E+11,33,1,29
2744,112926,G29016500302111,2.9165E+11,33,1,29
2745,112927,G29016500302112,2.9165E+11,84,8,29
2746,112928,G29016500303051,2.9165E+11,53,3,29
2747,112929,G29016500303052,2.9165E+11,19,1,29
2748,112930,G29016500303053,2.9165E+11,36,2,29
2749,112931,G29016500303054,2.9165E+11,38,2,29
2750,112932,G29016500303055,2.9165E+11,41,2,29
2751,112933,G29016500303056,2.9165E+11,50,3,29
2752,112934,G29016500303057,2.9165E+11,43,2,29
2753,112935,G29016500303058,2.9165E+11,51,3,29
2754,112936,G29016500303061,2.9165E+11,30,1,29
2755,112937,G29016500303062,2.9165E+11,23,1,29
2756,112938,G29016500303063,2.9165E+11,12,1,29
2757,112939,G29016500303071,2.9165E+11,PH,PH,29
2758,112940,G29016500303081,2.9165E+11,37,2,29
2759,112941,G29016500303082,2.9165E+11,35,2,29
2760,112942,G29016500304011,2.9165E+11,31,1,29
2761,112943,G29016500304012,2.9165E+11,19,1,29
2762,112944,G29016500304013,2.9165E+11,34,2,29
2763,112945,G29016500304014,2.9165E+11,16,1,29
2764,112946,G29016500305001,2.9165E+11,68,5,29
2765,112947,G29016500305002,2.9165E+11,49,3,29
2766,112948,G29016500305003,2.9165E+11,60,4,29
2767,112949,G29016500305004,2.9165E+11,46,2,29
2768,112950,G29016500305005,2.9165E+11,67,5,29
2769,112951,G29016500305006,2.9165E+11,50,3,29
2770,112952,G29016500306001,2.9165E+11,81,7,29
2771,112953,G29016500306002,2.9165E+11,32,1,29
2772,112954,G29016500306003,2.9165E+11,66,5,29
2773,112955,G29016500306004,2.9165E+11,54,3,29
2774,112956,G29016500306005,2.9165E+11,36,2,29
2775,112957,G29016500306006,2.9165E+11,35,2,29
2776,112958,G29016500307001,2.9165E+11,49,3,29
2777,112959,G29016500307002,2.9165E+11,63,5,29
2778,112960,G29016500307003,2.9165E+11,33,1,29
2779,112961,G29016709601001,2.9168E+11,96,10,29
2780,112962,G29016709601002,2.9168E+11,65,5,29
2781,112963,G29016709601003,2.9168E+11,86,8,29
2782,112964,G29016709601004,2.9168E+11,94,9,29
2783,112965,G29016709601005,2.9168E+11,77,7,29
2784,112966,G29016709601006,2.9168E+11,77,7,29
2785,112967,G29016709602001,2.9168E+11,64,5,29
2786,112968,G29016709602002,2.9168E+11,60,4,29
2787,112969,G29016709602003,2.9168E+11,41,2,29
2788,112970,G29016709602004,2.9168E+11,87,8,29
2789,112971,G29016709602005,2.9168E+11,73,6,29
2790,112972,G29016709603001,2.9168E+11,71,6,29
2791,112973,G29016709603002,2.9168E+11,77,7,29
2792,112974,G29016709603003,2.9168E+11,68,5,29
2793,112975,G29016709603004,2.9168E+11,67,5,29
2794,112976,G29016709603005,2.9168E+11,76,7,29
2795,112977,G29016709604001,2.9168E+11,64,5,29
2796,112978,G29016709604002,2.9168E+11,66,5,29
2797,112979,G29016709604003,2.9168E+11,62,4,29
2798,112980,G29016709604004,2.9168E+11,85,8,29
2799,112981,G29016709604005,2.9168E+11,57,4,29
2800,112982,G29016709604006,2.9168E+11,62,4,29
2801,112983,G29016904701011,2.91695E+11,61,4,29
2802,112984,G29016904701012,2.91695E+11,70,6,29
2803,112985,G29016904701013,2.91695E+11,77,7,29
2804,112986,G29016904701014,2.91695E+11,76,7,29
2805,112987,G29016904701021,2.91695E+11,63,5,29
2806,112988,G29016904701022,2.91695E+11,65,5,29
2807,112989,G29016904701023,2.91695E+11,85,8,29
2808,112990,G29016904702861,2.91695E+11,54,3,29
2809,112991,G29016904702862,2.91695E+11,48,3,29
2810,112992,G29016904702871,2.91695E+11,65,5,29
2811,112993,G29016904702872,2.91695E+11,53,3,29
2812,112994,G29016904702873,2.91695E+11,57,4,29
2813,112995,G29016904703891,2.91695E+11,GQ,GQ,29
2814,112996,G29016904703892,2.91695E+11,63,5,29
2815,112997,G29016904703901,2.91695E+11,51,3,29
2816,112998,G29016904703902,2.91695E+11,64,5,29
2817,112999,G29016904703903,2.91695E+11,55,4,29
2818,113000,G29016904704001,2.91695E+11,63,5,29
2819,113001,G29016904704002,2.91695E+11,57,4,29
2820,113002,G29016904704003,2.91695E+11,51,3,29
2821,113003,G29016904704004,2.91695E+11,60,4,29
2822,113004,G29016904704005,2.91695E+11,56,4,29
2823,113005,G29016904704006,2.91695E+11,50,3,29
2824,113006,G29016904705001,2.91695E+11,64,5,29
2825,113007,G29016904705002,2.91695E+11,60,4,29
2826,113008,G29016904705003,2.91695E+11,77,7,29
2827,113009,G29016904705004,2.91695E+11,90,9,29
2828,113010,G29016904706001,2.91695E+11,57,4,29
2829,113011,G29016904706002,2.91695E+11,66,5,29
2830,113012,G29017109601001,2.9172E+11,56,4,29
2831,113013,G29017109601002,2.9172E+11,86,8,29
2832,113014,G29017109601003,2.9172E+11,84,8,29
2833,113015,G29017109602001,2.9172E+11,70,6,29
2834,113016,G29017109602002,2.9172E+11,93,9,29
2835,113017,G29017109602003,2.9172E+11,96,10,29
2836,113018,G29017304701001,2.91735E+11,48,3,29
2837,113019,G29017304701002,2.91735E+11,80,7,29
2838,113020,G29017304701003,2.91735E+11,67,5,29
2839,113021,G29017304702001,2.91735E+11,51,3,29
2840,113022,G29017304702002,2.91735E+11,57,4,29
2841,113023,G29017304702003,2.91735E+11,82,7,29
2842,113024,G29017304703001,2.91735E+11,57,4,29
2843,113025,G29017304703002,2.91735E+11,66,5,29
2844,113026,G29017304703003,2.91735E+11,88,8,29
2845,113027,G29017504901001,2.91755E+11,61,4,29
2846,113028,G29017504901002,2.91755E+11,49,3,29
2847,113029,G29017504901003,2.91755E+11,71,6,29
2848,113030,G29017504902001,2.91755E+11,70,6,29
2849,113031,G29017504902002,2.91755E+11,73,6,29
2850,113032,G29017504902003,2.91755E+11,85,8,29
2851,113033,G29017504902004,2.91755E+11,87,8,29
2852,113034,G29017504903001,2.91755E+11,98,10,29
2853,113035,G29017504903002,2.91755E+11,97,10,29
2854,113036,G29017504903003,2.91755E+11,99,10,29
2855,113037,G29017504903004,2.91755E+11,68,5,29
2856,113038,G29017504903005,2.91755E+11,99,10,29
2857,113039,G29017504904001,2.91755E+11,56,4,29
2858,113040,G29017504904002,2.91755E+11,87,8,29
2859,113041,G29017504905001,2.91755E+11,64,5,29
2860,113042,G29017504905002,2.91755E+11,91,9,29
2861,113043,G29017504905003,2.91755E+11,92,9,29
2862,113044,G29017504906001,2.91755E+11,GQ,GQ,29
2863,113045,G29017504906002,2.91755E+11,62,4,29
2864,113046,G29017504906003,2.91755E+11,95,10,29
2865,113047,G29017504906004,2.91755E+11,77,7,29
2866,113048,G29017700800001,2.91771E+11,49,3,29
2867,113049,G29017700800002,2.91771E+11,58,4,29
2868,113050,G29017700800003,2.91771E+11,48,3,29
2869,113051,G29017700800004,2.91771E+11,68,5,29
2870,113052,G29017700801001,2.91771E+11,87,8,29
2871,113053,G29017700801002,2.91771E+11,83,8,29
2872,113054,G29017700801003,2.91771E+11,65,5,29
2873,113055,G29017700801004,2.91771E+11,44,2,29
2874,113056,G29017700802001,2.91771E+11,76,7,29
2875,113057,G29017700802002,2.91771E+11,70,6,29
2876,113058,G29017700802003,2.91771E+11,69,6,29
2877,113059,G29017700802004,2.91771E+11,74,6,29
2878,113060,G29017700802005,2.91771E+11,80,7,29
2879,113061,G29017700803001,2.91771E+11,80,7,29
2880,113062,G29017700803002,2.91771E+11,55,4,29
2881,113063,G29017700803003,2.91771E+11,50,3,29
2882,113064,G29017700803004,2.91771E+11,57,4,29
2883,113065,G29017903801001,2.91794E+11,79,7,29
2884,113066,G29017903801002,2.91794E+11,68,5,29
2885,113067,G29017903801003,2.91794E+11,81,7,29
2886,113068,G29017903802001,2.91794E+11,92,9,29
2887,113069,G29017903802002,2.91794E+11,95,10,29
2888,113070,G29017903802003,2.91794E+11,65,5,29
2889,113071,G29018108701001,2.91819E+11,84,8,29
2890,113072,G29018108701002,2.91819E+11,91,9,29
2891,113073,G29018108701003,2.91819E+11,93,9,29
2892,113074,G29018108701004,2.91819E+11,91,9,29
2893,113075,G29018108702001,2.91819E+11,96,10,29
2894,113076,G29018108702002,2.91819E+11,89,9,29
2895,113077,G29018108702003,2.91819E+11,89,9,29
2896,113078,G29018108703001,2.91819E+11,94,9,29
2897,113079,G29018108703002,2.91819E+11,85,8,29
2898,113080,G29018108703003,2.91819E+11,79,7,29
2899,113081,G29018108703004,2.91819E+11,93,9,29
2900,113082,G29018108704001,2.91819E+11,82,7,29
2901,113083,G29018108704002,2.91819E+11,91,9,29
2902,113084,G29018108704003,2.91819E+11,94,9,29
2903,113085,G29018303101001,2.91833E+11,79,7,29
2904,113086,G29018303101002,2.91833E+11,54,3,29
2905,113087,G29018303101003,2.91833E+11,54,3,29
2906,113088,G29018303102011,2.91833E+11,34,2,29
2907,113089,G29018303102021,2.91833E+11,33,1,29
2908,113090,G29018303102022,2.91833E+11,50,3,29
2909,113091,G29018303103011,2.91833E+11,53,3,29
2910,113092,G29018303103012,2.91833E+11,44,2,29
2911,113093,G29018303103021,2.91833E+11,59,4,29
2912,113094,G29018303103022,2.91833E+11,52,3,29
2913,113095,G29018303103023,2.91833E+11,28,1,29
2914,113096,G29018303104001,2.91833E+11,49,3,29
2915,113097,G29018303104002,2.91833E+11,78,7,29
2916,113098,G29018303105011,2.91833E+11,GQ,GQ,29
2917,113099,G29018303105012,2.91833E+11,60,4,29
2918,113100,G29018303105013,2.91833E+11,68,5,29
2919,113101,G29018303105021,2.91833E+11,41,2,29
2920,113102,G29018303105022,2.91833E+11,58,4,29
2921,113103,G29018303106011,2.91833E+11,62,4,29
2922,113104,G29018303106012,2.91833E+11,GQ,GQ,29
2923,113105,G29018303106021,2.91833E+11,22,1,29
2924,113106,G29018303106022,2.91833E+11,54,3,29
2925,113107,G29018303106023,2.91833E+11,51,3,29
2926,113108,G29018303107001,2.91833E+11,71,6,29
2927,113109,G29018303107002,2.91833E+11,75,6,29
2928,113110,G29018303107003,2.91833E+11,64,5,29
2929,113111,G29018303108011,2.91833E+11,33,1,29
2930,113112,G29018303108021,2.91833E+11,62,4,29
2931,113113,G29018303108022,2.91833E+11,61,4,29
2932,113114,G29018303108023,2.91833E+11,60,4,29
2933,113115,G29018303109011,2.91833E+11,70,6,29
2934,113116,G29018303109021,2.91833E+11,47,3,29
2935,113117,G29018303109022,2.91833E+11,35,2,29
2936,113118,G29018303109031,2.91833E+11,39,2,29
2937,113119,G29018303109032,2.91833E+11,44,2,29
2938,113120,G29018303109033,2.91833E+11,40,2,29
2939,113121,G29018303110011,2.91833E+11,38,2,29
2940,113122,G29018303110012,2.91833E+11,56,4,29
2941,113123,G29018303110031,2.91833E+11,57,4,29
2942,113124,G29018303110032,2.91833E+11,36,2,29
2943,113125,G29018303110041,2.91833E+11,52,3,29
2944,113126,G29018303110042,2.91833E+11,40,2,29
2945,113127,G29018303110043,2.91833E+11,35,2,29
2946,113128,G29018303111031,2.91833E+11,10,1,29
2947,113129,G29018303111032,2.91833E+11,27,1,29
2948,113130,G29018303111141,2.91833E+11,30,1,29
2949,113131,G29018303111142,2.91833E+11,28,1,29
2950,113132,G29018303111221,2.91833E+11,42,2,29
2951,113133,G29018303111222,2.91833E+11,53,3,29
2952,113134,G29018303111223,2.91833E+11,24,1,29
2953,113135,G29018303111241,2.91833E+11,31,1,29
2954,113136,G29018303111242,2.91833E+11,35,2,29
2955,113137,G29018303111321,2.91833E+11,24,1,29
2956,113138,G29018303111451,2.91833E+11,42,2,29
2957,113139,G29018303111452,2.91833E+11,23,1,29
2958,113140,G29018303111453,2.91833E+11,30,1,29
2959,113141,G29018303111461,2.91833E+11,23,1,29
2960,113142,G29018303111462,2.91833E+11,39,2,29
2961,113143,G29018303111471,2.91833E+11,46,2,29
2962,113144,G29018303111472,2.91833E+11,46,2,29
2963,113145,G29018303111481,2.91833E+11,36,2,29
2964,113146,G29018303111482,2.91833E+11,32,1,29
2965,113147,G29018303111483,2.91833E+11,24,1,29
2966,113148,G29018303111491,2.91833E+11,52,3,29
2967,113149,G29018303111492,2.91833E+11,50,3,29
2968,113150,G29018303111501,2.91833E+11,32,1,29
2969,113151,G29018303111502,2.91833E+11,32,1,29
2970,113152,G29018303111511,2.91833E+11,24,1,29
2971,113153,G29018303111512,2.91833E+11,30,1,29
2972,113154,G29018303111521,2.91833E+11,31,1,29
2973,113155,G29018303111531,2.91833E+11,29,1,29
2974,113156,G29018303111541,2.91833E+11,29,1,29
2975,113157,G29018303111542,2.91833E+11,23,1,29
2976,113158,G29018303112031,2.91833E+11,42,2,29
2977,113159,G29018303112032,2.91833E+11,42,2,29
2978,113160,G29018303112033,2.91833E+11,57,4,29
2979,113161,G29018303112111,2.91833E+11,36,2,29
2980,113162,G29018303112112,2.91833E+11,57,4,29
2981,113163,G29018303112121,2.91833E+11,40,2,29
2982,113164,G29018303112122,2.91833E+11,51,3,29
2983,113165,G29018303112123,2.91833E+11,71,6,29
2984,113166,G29018303112211,2.91833E+11,60,4,29
2985,113167,G29018303112212,2.91833E+11,41,2,29
2986,113168,G29018303112941,2.91833E+11,46,2,29
2987,113169,G29018303112942,2.91833E+11,43,2,29
2988,113170,G29018303112961,2.91833E+11,47,3,29
2989,113171,G29018303112962,2.91833E+11,45,2,29
2990,113172,G29018303113111,2.91833E+11,52,3,29
2991,113173,G29018303113112,2.91833E+11,58,4,29
2992,113174,G29018303113113,2.91833E+11,37,2,29
2993,113175,G29018303113121,2.91833E+11,34,2,29
2994,113176,G29018303113122,2.91833E+11,49,3,29
2995,113177,G29018303113221,2.91833E+11,27,1,29
2996,113178,G29018303113222,2.91833E+11,35,2,29
2997,113179,G29018303113223,2.91833E+11,26,1,29
2998,113180,G29018303113311,2.91833E+11,39,2,29
2999,113181,G29018303113312,2.91833E+11,42,2,29
3000,113182,G29018303113313,2.91833E+11,47,3,29
3001,113183,G29018303113911,2.91833E+11,57,4,29
3002,113184,G29018303113912,2.91833E+11,42,2,29
3003,113185,G29018303113913,2.91833E+11,50,3,29
3004,113186,G29018303114221,2.91833E+11,48,3,29
3005,113187,G29018303114222,2.91833E+11,51,3,29
3006,113188,G29018303114223,2.91833E+11,52,3,29
3007,113189,G29018303115001,2.91833E+11,65,5,29
3008,113190,G29018303115002,2.91833E+11,100,10,29
3009,113191,G29018303116011,2.91833E+11,43,2,29
3010,113192,G29018303116021,2.91833E+11,51,3,29
3011,113193,G29018303116022,2.91833E+11,42,2,29
3012,113194,G29018303116023,2.91833E+11,74,6,29
3013,113195,G29018303116024,2.91833E+11,66,5,29
3014,113196,G29018303117121,2.91833E+11,36,2,29
3015,113197,G29018303117122,2.91833E+11,36,2,29
3016,113198,G29018303117211,2.91833E+11,36,2,29
3017,113199,G29018303117212,2.91833E+11,40,2,29
3018,113200,G29018303117221,2.91833E+11,48,3,29
3019,113201,G29018303117222,2.91833E+11,44,2,29
3020,113202,G29018303117223,2.91833E+11,28,1,29
3021,113203,G29018303117321,2.91833E+11,27,1,29
3022,113204,G29018303117322,2.91833E+11,52,3,29
3023,113205,G29018303117323,2.91833E+11,30,1,29
3024,113206,G29018303117331,2.91833E+11,46,2,29
3025,113207,G29018303117341,2.91833E+11,43,2,29
3026,113208,G29018303117342,2.91833E+11,44,2,29
3027,113209,G29018303117351,2.91833E+11,34,2,29
3028,113210,G29018303117352,2.91833E+11,43,2,29
3029,113211,G29018303117361,2.91833E+11,24,1,29
3030,113212,G29018303117362,2.91833E+11,24,1,29
3031,113213,G29018303118011,2.91833E+11,40,2,29
3032,113214,G29018303118021,2.91833E+11,72,6,29
3033,113215,G29018303118022,2.91833E+11,33,1,29
3034,113216,G29018303118023,2.91833E+11,60,4,29
3035,113217,G29018303119031,2.91833E+11,38,2,29
3036,113218,G29018303119032,2.91833E+11,32,1,29
3037,113219,G29018303119033,2.91833E+11,61,4,29
3038,113220,G29018303119034,2.91833E+11,50,3,29
3039,113221,G29018303119041,2.91833E+11,36,2,29
3040,113222,G29018303119042,2.91833E+11,26,1,29
3041,113223,G29018303119071,2.91833E+11,56,4,29
3042,113224,G29018303119072,2.91833E+11,67,5,29
3043,113225,G29018303119073,2.91833E+11,44,2,29
3044,113226,G29018303119081,2.91833E+11,25,1,29
3045,113227,G29018303119091,2.91833E+11,24,1,29
3046,113228,G29018303119092,2.91833E+11,25,1,29
3047,113229,G29018303120011,2.91833E+11,23,1,29
3048,113230,G29018303120012,2.91833E+11,30,1,29
3049,113231,G29018303120941,2.91833E+11,41,2,29
3050,113232,G29018303120951,2.91833E+11,33,1,29
3051,113233,G29018303120952,2.91833E+11,91,9,29
3052,113234,G29018303120961,2.91833E+11,34,2,29
3053,113235,G29018303120971,2.91833E+11,33,1,29
3054,113236,G29018303121921,2.91833E+11,34,2,29
3055,113237,G29018303121931,2.91833E+11,32,1,29
3056,113238,G29018303121941,2.91833E+11,30,1,29
3057,113239,G29018303121951,2.91833E+11,71,6,29
3058,113240,G29018303121952,2.91833E+11,62,4,29
3059,113241,G29018303122041,2.91833E+11,27,1,29
3060,113242,G29018303122042,2.91833E+11,25,1,29
3061,113243,G29018303122043,2.91833E+11,18,1,29
3062,113244,G29018303122044,2.91833E+11,21,1,29
3063,113245,G29018303122051,2.91833E+11,32,1,29
3064,113246,G29018303122061,2.91833E+11,28,1,29
3065,113247,G29018303122062,2.91833E+11,23,1,29
3066,113248,G29018303123001,2.91833E+11,26,1,29
3067,113249,G29018303123002,2.91833E+11,35,2,29
3068,113250,G29018303124001,2.91833E+11,99,10,29
3069,113251,G29018303124002,2.91833E+11,68,5,29
3070,113252,G29018303124003,2.91833E+11,60,4,29
3071,113253,G29018309800001,2.9184E+11,PH,PH,29
3072,113254,G29018504801001,2.91855E+11,78,7,29
3073,113255,G29018504801002,2.91855E+11,95,10,29
3074,113256,G29018504801003,2.91855E+11,71,6,29
3075,113257,G29018504801004,2.91855E+11,94,9,29
3076,113258,G29018504802001,2.91855E+11,73,6,29
3077,113259,G29018504802002,2.91855E+11,94,9,29
3078,113260,G29018504802003,2.91855E+11,83,8,29
3079,113261,G29018504803001,2.91855E+11,81,7,29
3080,113262,G29018504803002,2.91855E+11,89,9,29
3081,113263,G29018609601001,2.9187E+11,37,2,29
3082,113264,G29018609601002,2.9187E+11,45,2,29
3083,113265,G29018609601003,2.9187E+11,59,4,29
3084,113266,G29018609601004,2.9187E+11,46,2,29
3085,113267,G29018609602001,2.9187E+11,74,6,29
3086,113268,G29018609602002,2.9187E+11,86,8,29
3087,113269,G29018609602003,2.9187E+11,67,5,29
3088,113270,G29018609602004,2.9187E+11,76,7,29
3089,113271,G29018609602005,2.9187E+11,57,4,29
3090,113272,G29018609603001,2.9187E+11,56,4,29
3091,113273,G29018609603002,2.9187E+11,54,3,29
3092,113274,G29018609603003,2.9187E+11,40,2,29
3093,113275,G29018609604001,2.9187E+11,46,2,29
3094,113276,G29018609604002,2.9187E+11,43,2,29
3095,113277,G29018609604003,2.9187E+11,76,7,29
3096,113278,G29018709501011,2.9188E+11,82,7,29
3097,113279,G29018709501012,2.9188E+11,51,3,29
3098,113280,G29018709501013,2.9188E+11,63,5,29
3099,113281,G29018709501014,2.9188E+11,71,6,29
3100,113282,G29018709501021,2.9188E+11,59,4,29
3101,113283,G29018709501022,2.9188E+11,89,9,29
3102,113284,G29018709501023,2.9188E+11,59,4,29
3103,113285,G29018709503001,2.9188E+11,GQ,GQ,29
3104,113286,G29018709503002,2.9188E+11,88,8,29
3105,113287,G29018709503003,2.9188E+11,75,6,29
3106,113288,G29018709503004,2.9188E+11,91,9,29
3107,113289,G29018709504001,2.9188E+11,96,10,29
3108,113290,G29018709504002,2.9188E+11,86,8,29
3109,113291,G29018709504003,2.9188E+11,63,5,29
3110,113292,G29018709504004,2.9188E+11,59,4,29
3111,113293,G29018709506001,2.9188E+11,95,10,29
3112,113294,G29018709506002,2.9188E+11,81,7,29
3113,113295,G29018709506003,2.9188E+11,94,9,29
3114,113296,G29018709507001,2.9188E+11,73,6,29
3115,113297,G29018709507002,2.9188E+11,49,3,29
3116,113298,G29018709507003,2.9188E+11,45,2,29
3117,113299,G29018709507004,2.9188E+11,49,3,29
3118,113300,G29018709507005,2.9188E+11,71,6,29
3119,113301,G29018709508001,2.9188E+11,79,7,29
3120,113302,G29018709508002,2.9188E+11,64,5,29
3121,113303,G29018709508003,2.9188E+11,92,9,29
3122,113304,G29018709508004,2.9188E+11,69,6,29
3123,113305,G29018709509011,2.9188E+11,51,3,29
3124,113306,G29018709509021,2.9188E+11,76,7,29
3125,113307,G29018709509022,2.9188E+11,78,7,29
3126,113308,G29018709509023,2.9188E+11,69,6,29
3127,113309,G29018709509024,2.9188E+11,GQ,GQ,29
3128,113310,G29018709509025,2.9188E+11,85,8,29
3129,113311,G29018709510001,2.9188E+11,95,10,29
3130,113312,G29018709510002,2.9188E+11,66,5,29
3131,113313,G29018709510003,2.9188E+11,93,9,29
3132,113314,G29018709510004,2.9188E+11,93,9,29
3133,113315,G29018709510005,2.9188E+11,79,7,29
3134,113316,G29018709511001,2.9188E+11,78,7,29
3135,113317,G29018709511002,2.9188E+11,79,7,29
3136,113318,G29018709511003,2.9188E+11,84,8,29
3137,113319,G29018709511004,2.9188E+11,78,7,29
3138,113320,G29018709511005,2.9188E+11,91,9,29
3139,113321,G29018902101001,2.91892E+11,77,7,29
3140,113322,G29018902101002,2.91892E+11,90,9,29
3141,113323,G29018902101003,2.91892E+11,69,6,29
3142,113324,G29018902101004,2.91892E+11,90,9,29
3143,113325,G29018902102001,2.91892E+11,91,9,29
3144,113326,G29018902102002,2.91892E+11,99,10,29
3145,113327,G29018902102003,2.91892E+11,91,9,29
3146,113328,G29018902102004,2.91892E+11,98,10,29
3147,113329,G29018902103001,2.91892E+11,98,10,29
3148,113330,G29018902103002,2.91892E+11,93,9,29
3149,113331,G29018902103003,2.91892E+11,94,9,29
3150,113332,G29018902103004,2.91892E+11,92,9,29
3151,113333,G29018902104001,2.91892E+11,91,9,29
3152,113334,G29018902104002,2.91892E+11,91,9,29
3153,113335,G29018902104003,2.91892E+11,83,8,29
3154,113336,G29018902104004,2.91892E+11,91,9,29
3155,113337,G29018902104005,2.91892E+11,89,9,29
3156,113338,G29018902105011,2.91892E+11,98,10,29
3157,113339,G29018902105012,2.91892E+11,85,8,29
3158,113340,G29018902105021,2.91892E+11,91,9,29
3159,113341,G29018902105022,2.91892E+11,98,10,29
3160,113342,G29018902105023,2.91892E+11,96,10,29
